gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,1,1,0,0.01388888889,0,0,2,0,1,0,0,1,0,0,0,0,0.2184079602,0.004628776713,1
1,0,0,1,0.4444444444,1,1,2,0,1,1,1,1,1,1,0,3,0.6512437811,0.3032079035,0
1,0,0,0,0.1388888889,1,0,0,0,0,0,0,0,0,0,1,1,0.01592039801,0.02222849116,0
0,0,1,1,0.9305555556,0,0,2,0,1,1,1,1,1,2,1,0,0.4109452736,0.4725382277,0
0,0,1,1,0.8472222222,1,1,1,1,1,1,1,1,1,2,0,3,0.963681592,0.8069443165,0
1,0,0,0,0.6944444444,1,1,1,1,1,1,1,1,1,1,0,3,0.9562189055,0.6668086772,0
0,0,1,0,0.02777777778,1,0,2,0,0,0,0,0,0,0,1,3,0.2621890547,0.009274824982,1
0,1,1,0,0.4027777778,0,0,2,1,0,1,0,0,1,0,1,0,0.2661691542,0.1414713062,0
1,1,0,0,0.04166666667,0,0,2,0,0,1,0,0,1,0,1,0,0.2278606965,0.01522199705,1
1,1,0,0,0.1805555556,1,1,1,0,1,1,0,1,1,0,1,0,0.8820895522,0.157090549,1
1,1,1,0,0.7916666667,1,1,1,0,1,0,0,0,1,0,1,0,0.7124378109,0.5671230195,0
0,0,0,0,0.4305555556,0,0,2,1,1,0,1,0,1,2,1,2,0.3144278607,0.1750299374,0
0,0,1,0,0.625,1,1,1,1,1,1,1,1,1,1,0,1,0.9457711443,0.579431881,0
0,0,1,1,0.8472222222,1,1,2,1,1,1,1,1,1,2,0,1,0.6950248756,0.6363704403,0
1,0,0,0,0.6944444444,1,1,0,0,0,0,0,0,0,2,0,2,0.06616915423,0.1376255066,0
0,1,0,0,0.2638888889,1,0,1,1,1,0,1,1,1,0,1,1,0.8631840796,0.2311221905,0
1,0,0,0,0.8194444444,1,0,0,0,0,0,0,0,0,2,0,1,0.01094527363,0.1266120118,1
0,0,1,0,0.9861111111,1,1,0,0,0,0,0,0,0,2,1,3,0.05970149254,0.1995382738,0
0,1,0,0,0.2222222222,1,0,1,0,0,0,1,1,1,0,1,0,0.7582089552,0.1740051584,1
1,0,1,0,0.7916666667,1,0,2,1,1,0,1,0,0,2,1,0,0.4129353234,0.3972630343,0
1,0,0,0,0.01388888889,0,0,2,0,0,0,0,0,0,0,0,2,0.06517412935,0.002855563744,1
1,1,1,0,0.2777777778,1,1,1,0,1,0,1,1,1,0,0,0,0.8835820896,0.2500978721,0
1,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0.5208955224,0.008129145173,1
1,0,1,0,0.06944444444,1,1,1,0,1,0,1,0,0,0,1,0,0.668159204,0.0461841378,1
0,0,1,0,0.7222222222,1,1,1,0,1,1,0,1,1,0,1,0,0.863681592,0.6476660372,1
1,1,1,0,0.2916666667,1,0,2,1,1,0,0,0,1,0,1,2,0.4646766169,0.1542695284,0
1,0,0,0,0.1944444444,0,0,2,0,0,1,1,1,1,0,1,0,0.3656716418,0.0888851787,0
0,0,0,0,0.06944444444,1,0,2,0,1,0,0,0,0,0,0,2,0.3213930348,0.02818142041,0
0,0,0,0,0.08333333333,1,0,2,1,1,0,0,0,0,0,0,1,0.3671641791,0.03717990052,0
0,0,0,0,0.1388888889,1,0,2,0,1,0,0,0,0,0,0,0,0.3278606965,0.05737034819,0
0,0,0,1,0.01388888889,1,1,0,0,0,0,0,0,0,0,0,1,0.07114427861,0.002924649963,0
0,0,0,0,0.9444444444,1,1,2,1,0,0,0,0,0,0,0,1,0.360199005,0.4246211772,0
1,0,1,1,0.25,1,0,1,0,0,1,0,1,1,0,0,1,0.7651741294,0.2049500276,1
0,0,0,0,0.3055555556,1,1,1,0,0,0,0,0,0,1,1,3,0.5746268657,0.2053703021,0
0,0,0,0,0.2777777778,1,0,2,0,0,0,0,0,0,0,1,0,0.2597014925,0.1067554808,0
1,0,1,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,0,0.5149253731,0.008060058954,1
1,1,0,0,0.1111111111,1,0,1,0,1,0,0,0,0,0,1,0,0.5597014925,0.06984041083,1
1,0,0,0,0.1388888889,1,0,2,0,0,0,0,0,0,0,1,3,0.2646766169,0.05013356669,1
1,1,0,0,0.3333333333,1,1,1,0,0,0,0,0,0,0,1,0,0.5756218905,0.1972066139,1
1,0,0,0,0.4861111111,1,0,2,1,1,1,0,0,0,1,0,1,0.4273631841,0.2327284451,0
1,0,1,1,0.3194444444,1,0,1,0,1,1,1,0,0,1,0,1,0.6820895522,0.2234708917,0
0,1,0,0,0.08333333333,1,0,1,0,0,0,0,1,1,0,1,0,0.7074626866,0.06537859248,0
0,0,0,0,0.1666666667,1,0,0,0,0,0,0,0,0,0,0,1,0.0144278607,0.02537191415,0
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.01990049751,0.002331659912,0
0,0,1,1,0.9861111111,1,0,1,0,0,1,0,0,0,2,0,0,0.5751243781,0.6259729643,0
1,1,1,0,0.4861111111,1,1,1,0,0,1,0,1,1,0,1,0,0.8213930348,0.3958064665,0
1,0,1,1,0.5555555556,1,1,2,0,0,1,0,1,1,0,1,0,0.560199005,0.3472446113,0
0,0,0,1,0.01388888889,1,0,1,1,0,0,0,0,0,0,1,1,0.5507462687,0.008474576271,1
1,0,0,0,0.3194444444,1,0,2,0,0,0,0,1,1,1,1,2,0.4641791045,0.1738439573,0
0,1,0,0,0.05555555556,1,1,1,0,0,0,0,1,1,0,1,0,0.768159204,0.04560841931,1
1,0,0,0,0.05555555556,1,0,1,0,0,1,1,0,1,0,1,0,0.7179104478,0.04106600037,0
0,0,1,1,0.9444444444,0,0,2,0,1,1,1,1,1,2,0,3,0.4184079602,0.4731254606,0
1,0,0,1,0.5277777778,1,1,1,0,1,0,0,0,0,0,1,1,0.6328358209,0.3617469602,0
1,0,1,1,0.7222222222,1,1,0,0,0,0,0,0,0,2,0,1,0.06517412935,0.1415231209,0
1,1,1,0,0.4444444444,1,1,1,0,0,0,0,0,0,0,1,0,0.563681592,0.2652162399,1
1,0,1,1,0.4027777778,1,0,2,0,0,1,1,1,1,2,0,1,0.5701492537,0.2365512159,0
1,1,1,1,0.5277777778,1,1,1,0,1,0,0,1,1,0,0,0,0.8248756219,0.4308504514,0
1,0,0,1,0.6666666667,1,1,2,1,0,1,0,1,1,1,1,3,0.6019900498,0.4240109156,0
0,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,1,2,0.009950248756,0.002216516212,0
0,0,0,0,0.3055555556,1,0,1,1,0,0,1,0,1,0,1,0,0.7044776119,0.2171898029,0
0,0,0,0,0.5972222222,1,1,1,1,1,1,1,1,1,2,0,3,0.9631840796,0.5636399226,0
0,1,1,0,0.06944444444,1,0,1,0,0,0,0,0,0,0,1,0,0.5084577114,0.03933308769,0
1,0,0,0,0.06944444444,1,0,1,0,0,0,0,1,0,0,1,0,0.62039801,0.04784796426,1
1,0,1,1,0.7083333333,1,1,1,1,1,0,1,1,1,1,0,3,0.9134328358,0.6547531319,0
1,0,0,0,0.9861111111,1,0,0,0,0,0,0,0,0,2,1,3,0.01641791045,0.156031227,0
0,0,1,1,0.5277777778,1,0,2,1,1,0,1,1,1,1,0,3,0.6174129353,0.352184276,1
1,1,1,0,0.3333333333,1,0,1,0,0,1,0,1,1,0,1,0,0.7452736318,0.2568913504,1
1,0,1,0,0.4861111111,1,1,1,0,0,0,1,1,0,0,1,3,0.7288557214,0.3726453113,0
0,1,0,0,0.75,1,1,2,1,1,0,1,1,1,1,0,2,0.6388059701,0.5008866065,1
0,0,1,1,1,0,0,2,0,1,1,1,1,1,2,1,0,0.4154228856,0.490972734,0
1,0,0,0,0.01388888889,1,0,2,0,0,0,0,0,0,0,1,0,0.2641791045,0.00515843773,0
0,0,1,1,0.125,1,0,2,1,0,0,0,0,0,1,0,1,0.3019900498,0.04862518423,0
1,0,0,0,0.9583333333,0,0,2,1,1,0,1,1,1,2,1,2,0.415920398,0.480920689,0
0,0,1,0,0.7222222222,1,1,1,0,1,0,1,1,1,0,1,3,0.8402985075,0.5916198416,0
0,1,1,0,0.1527777778,1,0,1,0,0,0,1,1,0,0,1,0,0.6432835821,0.1013322126,0
0,1,0,0,0.02777777778,1,0,1,0,0,0,0,0,0,0,1,0,0.5184079602,0.01601073139,1
0,1,1,1,0.3888888889,0,0,2,0,0,0,0,1,0,0,1,0,0.1756218905,0.1121096629,0
0,1,0,0,0.2361111111,1,1,1,0,0,1,0,0,0,0,1,3,0.6407960199,0.1692669952,0
0,0,1,1,0.4861111111,1,0,0,0,0,0,0,0,0,2,1,1,0.01592039801,0.0851314941,0
0,0,0,0,0.1111111111,1,0,0,0,0,0,0,0,0,1,1,1,0.009452736318,0.01864752211,0
1,0,0,0,0.6388888889,1,1,1,0,1,1,0,1,0,1,1,3,0.7626865672,0.509274825,0
0,0,0,0,0.09722222222,1,1,1,0,0,0,0,0,0,0,1,0,0.5532338308,0.05886721629,1
0,0,0,0,0.02777777778,1,1,1,0,0,1,0,0,0,0,0,1,0.62039801,0.01793938836,1
1,0,1,1,0.9444444444,1,1,2,0,1,1,1,0,1,1,1,2,0.5726368159,0.6095649871,1
0,0,0,0,0.5972222222,1,1,1,0,1,1,0,1,1,2,1,0,0.8592039801,0.5480667373,1
0,0,0,0,0.9444444444,1,1,2,1,1,1,1,1,1,2,1,0,0.6955223881,0.7079552782,0
0,0,0,0,0.5,1,0,1,0,1,0,0,1,1,0,1,3,0.7616915423,0.4105621315,0
1,0,1,0,0.875,1,1,1,0,1,1,0,1,1,0,1,0,0.8472636816,0.7602938467,1
0,1,0,0,0.4444444444,1,0,2,0,1,0,1,0,0,0,0,2,0.3621890547,0.2107244842,0
0,0,1,0,0.9861111111,1,1,2,1,1,1,1,1,1,2,0,3,0.671641791,0.7166313559,0
0,0,1,1,0.9166666667,1,1,2,1,1,1,0,0,0,0,1,2,0.4895522388,0.51914264,0
1,0,0,0,0.875,1,0,0,0,0,0,0,0,0,1,0,1,0.0223880597,0.1529281043,0
0,0,0,1,0.5694444444,1,0,0,0,0,0,0,0,0,1,1,3,0.01990049751,0.09959929993,0
0,1,0,0,0.01388888889,1,1,1,0,0,0,0,0,0,0,1,0,0.5358208955,0.008301860722,0
0,0,0,0,0.02777777778,1,0,1,0,0,0,0,1,1,0,1,0,0.7179104478,0.01936717023,1
0,0,1,0,0.9722222222,1,0,0,0,0,0,0,0,0,2,0,2,0.01194029851,0.1500898121,0
0,0,0,0,0.3194444444,0,0,2,0,0,0,0,1,1,0,1,0,0.2656716418,0.1147809967,0
0,1,1,0,0.8888888889,1,0,1,1,1,1,0,0,1,1,0,2,0.7835820896,0.7404776161,0
1,0,1,1,0.5138888889,1,1,2,1,0,1,1,0,0,2,1,3,0.4432835821,0.2623837049,0
1,0,0,1,0.2361111111,1,0,2,0,0,0,0,0,0,1,0,1,0.2621890547,0.07845891673,0
0,1,0,0,0.09722222222,1,0,1,0,0,0,0,1,1,0,1,0,0.7054726368,0.06613278371,0
1,0,1,1,0.05555555556,1,1,1,0,1,1,0,0,0,0,1,2,0.6621890547,0.04282194178,1
0,1,0,0,0.2916666667,0,0,2,1,0,0,0,1,0,0,1,0,0.2353233831,0.09673222181,1
0,0,0,0,0.1388888889,1,0,1,0,0,0,0,0,1,0,1,2,0.6169154229,0.09741156964,1
0,1,0,0,0.2222222222,1,1,2,1,0,0,0,0,0,0,1,0,0.3567164179,0.1023627487,0
1,0,1,0,0.8888888889,1,1,1,0,1,0,1,1,1,2,1,0,0.8656716418,0.7856715181,0
1,1,1,0,0.375,0,0,2,1,0,0,0,0,0,0,0,3,0.1243781095,0.09270219234,1
1,0,1,1,0.5833333333,1,1,1,1,0,0,0,1,1,1,0,0,0.7845771144,0.4625034543,0
1,0,0,1,0.06944444444,1,0,0,0,0,0,0,0,0,0,0,1,0.01940298507,0.009643284819,0
0,0,0,0,0.5694444444,1,0,1,0,1,0,1,1,1,2,1,2,0.8014925373,0.4558711772,0
1,0,1,0,0.8055555556,1,0,2,0,0,1,0,0,0,1,0,3,0.3189054726,0.3314468957,0
0,0,0,0,0.6527777778,1,0,0,0,0,0,0,0,0,2,1,1,0.02288557214,0.1088913965,0
1,0,0,0,0.25,1,0,1,0,0,0,1,0,0,0,1,2,0.5736318408,0.1580980564,0
1,0,0,0,0.06944444444,1,0,1,0,0,1,0,1,1,0,0,2,0.7786069652,0.05671402911,1
1,0,1,0,0.3194444444,1,0,2,1,0,0,0,0,1,0,1,2,0.4149253731,0.1618920413,0
0,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.008955223881,0.002205001842,0
1,0,1,0,0.9861111111,1,1,1,0,0,1,0,1,1,1,1,3,0.8,0.8017283069,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,0.9388059701,0.9357325442,0
1,0,1,1,0.4583333333,1,0,0,0,0,0,0,0,0,1,0,1,0.02338308458,0.07947793847,0
1,0,0,0,0.02777777778,1,1,1,0,0,0,0,1,0,0,1,0,0.6706467662,0.02089858143,1
1,0,0,1,0.3333333333,0,0,2,1,0,0,1,0,0,2,0,1,0.1741293532,0.09566138541,0
0,0,1,1,0.7777777778,1,1,1,0,1,1,1,0,1,1,1,3,0.8109452736,0.6457719234,0
1,0,0,0,0.5138888889,1,0,1,0,1,0,0,1,1,0,1,3,0.7746268657,0.4199060427,0
0,0,0,0,0.5972222222,1,1,2,0,1,1,1,1,1,1,0,3,0.6651741294,0.4216850129,0
1,0,0,0,0.01388888889,0,0,2,0,0,0,0,0,0,0,0,1,0.07064676617,0.002918892778,0
0,0,1,0,0.3472222222,1,1,1,0,0,1,1,1,1,0,1,2,0.8626865672,0.2955163043,1
0,0,0,0,0.8472222222,1,1,2,1,1,1,1,1,1,2,0,0,0.7104477612,0.6112633567,0
1,0,0,0,0.2361111111,1,1,1,0,0,1,1,0,0,1,0,0,0.6815920398,0.162381402,0
0,0,1,0,0.5694444444,1,0,1,0,1,1,1,0,0,1,1,2,0.676119403,0.3844705693,0
1,0,0,0,0.01388888889,1,0,2,0,1,0,0,0,0,0,0,1,0.3223880597,0.005832028371,1
1,1,1,1,1,0,0,2,1,1,1,1,1,1,2,1,2,0.4631840796,0.5449002856,0
1,0,0,0,0.01388888889,1,1,1,0,1,0,0,0,1,0,1,3,0.7223880597,0.01046080508,1
1,0,0,0,0.6666666667,1,1,1,0,1,1,0,1,1,2,1,2,0.8940298507,0.5834849392,0
1,1,1,0,0.1527777778,1,0,0,0,0,0,0,0,0,0,0,1,0.01691542289,0.02472710943,1
0,1,1,0,0.7638888889,1,1,1,0,1,1,0,0,0,0,1,0,0.6686567164,0.5612909912,1
0,0,0,0,0.5833333333,0,0,2,1,1,1,1,0,1,1,1,0,0.3631840796,0.2704092207,0
1,0,0,0,0.6111111111,1,1,1,0,0,1,0,0,1,0,1,1,0.7179104478,0.4678288504,0
1,0,0,1,0.01388888889,1,0,2,0,0,0,0,0,0,0,0,0,0.2562189055,0.005066322771,0
0,0,0,0,0.375,1,1,1,0,0,0,0,1,1,0,1,2,0.7696517413,0.2988266857,0
1,1,1,0,0.375,1,1,2,0,1,1,1,1,1,0,1,2,0.6621890547,0.2659301308,0
0,1,0,0,0.02777777778,1,0,2,0,0,0,0,0,0,0,1,0,0.2592039801,0.01028233235,0
0,0,0,0,0.2638888889,1,0,0,0,0,0,0,0,0,0,0,1,0.01641791045,0.04232106669,0
0,1,1,0,0.5833333333,1,1,1,0,0,0,0,1,1,0,1,0,0.7641791045,0.454184322,0
0,0,0,0,0.9166666667,1,1,2,1,1,1,1,1,1,2,1,3,0.7144278607,0.6869415531,0
1,1,1,0,0.4583333333,1,1,1,1,0,1,1,1,1,0,1,2,0.9119402985,0.4254214259,0
0,0,0,0,0.4722222222,1,0,1,0,1,0,0,0,0,0,1,3,0.5542288557,0.2906745118,1
1,1,0,0,0.4583333333,0,0,2,0,0,1,1,1,1,0,1,0,0.3616915423,0.2076846905,0
0,0,1,1,0.3194444444,1,0,0,0,0,0,0,0,0,1,0,1,0.01791044776,0.04779614959,0
0,0,0,0,0.4444444444,1,0,0,0,0,0,0,0,0,1,0,2,0.01492537313,0.07186693994,0
0,0,0,0,0.1527777778,1,0,0,0,0,0,0,0,0,1,0,3,0.01791044776,0.02736965733,0
1,0,1,1,0.9583333333,1,1,1,0,0,1,0,1,1,0,1,3,0.807960199,0.8068809875,1
0,0,1,0,0.9444444444,1,0,2,1,0,0,1,0,0,1,0,2,0.3746268657,0.44316507,0
1,0,0,0,0.2777777778,1,0,0,0,0,0,0,0,0,2,1,1,0.0144278607,0.0482912675,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,0.01542288557,0.1691173084,0
1,0,1,1,0.8333333333,1,1,1,1,0,1,0,1,0,1,1,2,0.7676616915,0.6692151805,0
1,1,1,1,0.4444444444,1,0,1,0,1,0,0,1,1,0,1,1,0.7532338308,0.3294779385,0
0,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,1,1,0.01641791045,0.002291359617,1
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,1,1,0.01343283582,0.002256816507,1
1,1,0,0,0.04166666667,1,1,1,0,1,0,0,0,0,0,1,0,0.6278606965,0.02690908254,1
0,0,1,0,0.6388888889,1,1,0,0,0,0,0,0,0,1,1,2,0.06169154229,0.122760455,0
0,0,1,0,0.4027777778,1,1,1,0,0,0,0,0,0,0,1,0,0.5641791045,0.2474495671,0
1,0,0,0,0.7083333333,1,1,1,0,1,1,1,0,0,0,1,0,0.6875621891,0.5150377671,0
0,1,1,0,0.6666666667,1,0,1,0,0,0,0,0,0,0,1,2,0.5213930348,0.4081901713,0
0,0,1,1,0.2222222222,1,0,1,0,1,0,0,0,0,0,0,2,0.5472636816,0.1376830785,0
1,0,1,0,0.9722222222,1,1,1,0,1,1,1,0,1,2,1,2,0.8004975124,0.7897591194,0
0,0,1,1,0.5555555556,1,1,0,0,0,0,0,0,0,2,1,1,0.06517412935,0.1179877487,0
0,0,1,1,0.3055555556,1,0,1,0,1,0,0,0,1,0,0,0,0.6472636816,0.2125437546,1
0,1,0,0,0.01388888889,1,0,1,0,0,1,0,0,0,0,1,2,0.5676616915,0.00867032056,1
0,0,1,1,0.06944444444,1,1,0,0,0,0,0,0,0,0,1,1,0.06019900498,0.01522775424,0
0,0,0,0,0.09722222222,1,0,1,0,0,0,0,0,0,0,1,2,0.5134328358,0.05935081982,0
1,0,0,1,0.4027777778,1,1,1,0,1,1,1,0,1,1,0,3,0.8189054726,0.3259084838,0
1,0,1,1,0.6111111111,1,1,0,0,0,0,0,0,0,1,0,1,0.07412935323,0.1278670781,0
0,0,0,0,0.1388888889,0,0,2,1,1,1,0,0,0,0,0,2,0.2233830846,0.05173406411,0
0,1,1,0,0.7638888889,1,1,2,0,0,0,0,0,0,0,0,2,0.3323383085,0.3268411478,0
1,1,1,0,0.7222222222,1,1,1,0,1,1,0,1,1,1,1,2,0.8641791045,0.6190585851,0
0,0,1,1,0.1388888889,1,1,1,0,0,0,0,0,1,0,0,0,0.6736318408,0.09886238025,0
1,0,0,0,0.25,1,1,1,0,0,0,0,0,0,0,1,2,0.5706467662,0.1606312178,0
0,0,1,0,0.9444444444,1,1,2,1,0,0,1,0,0,1,0,2,0.3980099502,0.4577768055,0
0,0,1,1,0.8472222222,1,0,0,0,0,0,0,0,0,0,1,1,0.01144278607,0.1361631817,1
0,0,1,1,1,0,0,2,1,1,1,1,1,1,2,1,3,0.4671641791,0.5508992723,0
1,0,0,0,0.02777777778,1,0,2,1,0,1,0,0,0,0,0,0,0.3502487562,0.01375967207,0
1,0,0,0,0.1666666667,1,0,2,0,0,0,0,0,0,0,1,2,0.2701492537,0.05974806559,1
1,0,1,0,0.5694444444,1,0,0,0,0,0,0,0,0,2,1,0,0.01492537313,0.1035660004,0
0,0,0,0,0.3611111111,0,0,2,0,0,1,1,1,0,0,1,3,0.2606965174,0.1363071113,0
1,0,1,0,0.5,1,0,0,0,0,0,0,0,0,1,0,2,0.02587064677,0.08290922071,0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,0.9532338308,0.9750598747,0
1,0,1,0,0.4861111111,1,1,1,0,0,0,1,0,1,0,1,2,0.7124378109,0.3639922623,0
1,0,0,0,0.01388888889,1,0,2,0,0,1,1,0,0,0,0,1,0.3661691542,0.006338660648,0
0,0,1,1,0.2222222222,1,1,1,1,0,1,1,1,1,0,1,0,0.9422885572,0.2167637712,0
0,1,0,0,0.6805555556,1,1,1,1,0,0,0,1,1,0,0,3,0.8288557214,0.5838246131,0
0,0,1,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0.9592039801,0.6965618091,0
0,0,0,1,0.25,1,1,2,1,0,0,0,0,1,0,0,0,0.4631840796,0.134338154,0
0,0,1,0,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0.6184079602,0.3382518884,0
0,0,0,0,0.8333333333,1,1,1,0,1,1,0,1,1,0,1,0,0.8721393035,0.7365109156,1
0,0,0,0,0.01388888889,1,0,1,0,0,0,0,0,0,0,0,1,0.5104477612,0.008008244289,1
0,0,1,1,0.7222222222,1,1,0,0,0,0,0,0,0,2,1,2,0.06766169154,0.1462612841,0
1,0,1,1,0.1111111111,1,0,1,0,0,1,0,1,1,0,1,0,0.7611940299,0.08745739683,0
1,0,1,1,1,1,0,1,1,1,0,1,1,1,2,0,2,0.868159204,0.8764220247,0
0,0,0,0,0.8888888889,1,1,0,0,0,0,0,0,0,1,0,1,0.06417910448,0.1891523121,0
0,1,0,0,0.3055555556,1,0,2,1,0,1,1,0,1,0,1,1,0.5124378109,0.177943073,0
1,0,1,0,0.8333333333,0,0,2,0,1,1,1,1,1,0,1,2,0.4174129353,0.4124907885,0
0,0,1,1,0.3888888889,1,0,1,0,0,0,0,0,1,0,1,0,0.6248756219,0.2564365328,1
0,0,1,0,0.8472222222,1,1,0,0,0,0,0,0,0,2,0,1,0.06119402985,0.1632622513,0
0,0,0,0,0.3333333333,1,1,1,0,1,1,0,1,1,0,1,0,0.8547263682,0.2872432296,0
1,0,1,1,0.3888888889,1,0,1,0,1,1,1,1,0,1,0,2,0.7427860697,0.3187580601,0
0,0,1,1,0.4166666667,1,0,2,0,1,1,1,1,1,2,0,2,0.6223880597,0.2728099668,0
1,0,1,0,0.02777777778,1,0,0,0,0,0,0,0,0,0,0,1,0.01741293532,0.004375460575,0
1,0,0,0,0.01388888889,1,1,1,0,0,0,0,0,0,0,1,0,0.5656716418,0.00864729182,0
1,0,0,1,0.08333333333,1,0,0,0,0,0,0,0,0,0,0,1,0.01393034826,0.01161799926,0
0,0,1,0,0.3333333333,1,0,2,0,1,0,0,1,1,0,1,2,0.5094527363,0.1858476879,0
1,0,1,1,0.05555555556,1,1,1,0,0,1,0,1,1,0,0,0,0.8248756219,0.04443395357,1
1,0,0,0,0.09722222222,1,1,1,0,1,0,0,1,1,0,1,0,0.8114427861,0.07752049558,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,0.9731343284,0.9677712786,0
1,0,0,0,0.9722222222,0,0,2,0,0,0,1,0,1,2,1,1,0.2169154229,0.3223735722,0
1,1,1,0,0.8888888889,1,1,1,0,0,1,1,1,1,2,0,0,0.8343283582,0.7528613209,0
1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0.7109452736,0.7586760777,0
0,0,0,1,0.6111111111,1,0,0,0,0,0,0,0,0,2,0,1,0.01641791045,0.09995624539,0
0,0,1,1,0.1805555556,1,0,2,0,0,0,0,0,1,0,0,0,0.3751243781,0.08455577561,1
0,1,0,0,0.2361111111,1,0,0,0,0,0,0,0,0,1,0,1,0.02388059701,0.038066507,0
1,0,0,0,0.01388888889,1,0,2,0,0,0,0,0,1,0,1,0,0.3656716418,0.006332903464,1
1,0,1,0,0.125,1,0,2,0,0,1,0,1,1,0,1,1,0.5154228856,0.06498710391,0
1,0,1,0,0.3333333333,1,0,2,1,0,0,1,0,0,0,0,1,0.3517412935,0.1514542649,0
0,0,1,1,0.01388888889,1,0,1,0,1,0,0,0,0,0,1,0,0.5616915423,0.00860123434,1
1,0,0,0,0.3333333333,1,1,1,0,1,0,0,0,0,0,1,0,0.6169154229,0.2143399963,1
1,1,1,1,0.4861111111,1,0,2,0,1,0,1,1,1,0,1,0,0.5751243781,0.3163227708,0
0,0,1,1,0.09722222222,1,0,2,1,1,1,1,1,0,0,1,0,0.571641791,0.06379536662,0
1,0,0,0,0.06944444444,1,0,1,0,0,0,1,1,1,0,1,0,0.7746268657,0.05220615328,1
0,0,0,1,0.2083333333,1,0,1,0,0,0,0,0,0,0,0,2,0.5049751244,0.1145449521,1
1,0,1,1,0.1527777778,1,0,0,0,0,0,0,0,0,2,0,1,0.01393034826,0.02599369013,0
0,0,1,0,0.6666666667,0,0,2,1,0,1,0,0,1,0,1,2,0.2691542289,0.2469832351,1
0,1,0,0,0.2777777778,1,0,1,0,0,0,0,0,1,0,1,0,0.6288557214,0.1924742078,0
0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,2,0.8980099502,0.9215871408,0
0,0,1,1,0.1111111111,1,0,1,0,1,0,0,1,0,0,1,0,0.6497512438,0.07830347273,1
1,0,1,1,1,1,1,1,0,0,0,0,0,1,2,1,3,0.6592039801,0.7059287491,0
0,0,0,0,0.2083333333,1,1,1,0,1,0,0,1,1,0,1,0,0.8149253731,0.1629283346,0
1,0,0,0,1,1,1,2,0,1,1,1,1,1,2,1,2,0.7,0.7141154661,0
0,0,1,1,0,0,0,2,1,0,1,1,1,0,2,1,2,0.3412935323,0,0
1,0,0,1,0.01388888889,1,1,1,0,0,0,0,0,0,0,1,0,0.5582089552,0.008560934046,1
1,0,1,1,0.875,1,1,1,0,1,1,0,1,1,2,1,2,0.8611940299,0.7596317704,0
0,0,0,0,0.02777777778,1,0,2,0,1,0,0,1,0,0,1,0,0.4054726368,0.01314365328,0
0,0,1,0,0.02777777778,1,0,1,1,0,0,0,0,0,0,1,0,0.5587064677,0.01605103169,1
1,1,1,0,0.8472222222,1,1,2,0,1,0,0,0,1,1,0,2,0.455721393,0.449359801,0
1,0,0,0,0.01388888889,1,0,0,0,0,0,0,0,0,0,0,1,0.02139303483,0.002348931466,0
1,0,0,0,0.3055555556,0,0,2,0,1,1,0,0,1,1,1,2,0.2537313433,0.1040438467,1
1,0,1,0,0.3888888889,1,0,2,1,1,0,1,0,0,0,0,1,0.4243781095,0.2056063467,0
0,0,1,0,0.9722222222,1,0,0,0,0,0,0,0,0,2,0,2,0.01542288557,0.1609305914,0
0,1,0,0,0.06944444444,0,0,2,0,1,0,0,0,0,0,0,0,0.1014925373,0.0150895818,1
0,0,0,0,0.1666666667,1,1,1,1,1,1,0,0,1,0,1,2,0.8104477612,0.1425997144,1
1,0,0,0,0.4722222222,1,1,1,1,1,1,1,1,1,1,0,3,0.9751243781,0.4489510409,0
0,1,1,0,0.9861111111,1,1,1,1,0,0,0,0,0,2,1,3,0.6213930348,0.6535556374,0
0,0,1,1,0.9722222222,1,1,2,1,0,0,0,0,1,1,0,2,0.4671641791,0.5231150976,0
0,0,1,1,0.7222222222,1,0,1,1,0,1,1,0,0,0,1,2,0.6547263682,0.4982037583,0
1,0,0,1,0.9583333333,1,1,2,1,1,1,1,1,0,2,1,3,0.6089552239,0.6335839628,0
0,1,0,0,0.2777777778,1,1,1,0,1,1,0,0,1,0,1,0,0.7547263682,0.2052321297,1
1,0,0,1,0.1527777778,1,1,1,0,0,1,0,0,0,0,1,1,0.5945273632,0.0980794031,0
